n_param,density,seed,n_traversable,d_shortest,path_length,reactions,gradient_reactions,agent_moves,tagging_reactions,termination_reactions,final_time,reached,first_gradient_time,first_tagging_time,first_agent_move_time,reached_time
5,0.0,22,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.0,23,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.0,24,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.0,25,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.0,26,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.0,27,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.0,28,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.0,29,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.1,0,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.1,1,20,8,8,34,25,7,1,1,7.990619850542961,True,0.044718313135184096,0.531436985216042,0.8816019703999877,7.990619850542961
5,0.1,2,21,8,8,35,26,7,1,1,12.376466928707096,True,0.044718313135184096,0.8881509379607573,3.416483257345763,12.376466928707096
5,0.1,3,22,8,10,40,29,9,1,1,14.329497325803203,True,0.044718313135184096,0.45338884993099876,1.4248372353030154,14.329497325803203
5,0.1,4,24,8,8,38,29,7,1,1,10.862604480902647,True,0.044718313135184096,1.8511845007302044,1.9166252018164212,10.862604480902647
5,0.1,5,23,8,8,37,28,7,1,1,13.242620143682215,True,0.044718313135184096,1.6770564920029722,4.205388811387978,13.242620143682215
5,0.1,6,24,8,8,38,29,7,1,1,10.862604480902647,True,0.044718313135184096,1.8511845007302044,1.9166252018164212,10.862604480902647
5,0.1,7,19,8,8,33,24,7,1,1,11.579391120662738,True,0.044718313135184096,1.2141682443888964,1.4284409169587151,11.579391120662738
5,0.1,8,22,8,8,36,27,7,1,1,12.274133098743679,True,0.044718313135184096,2.9153382895571216,4.372953001381996,12.274133098743679
5,0.1,9,22,8,8,36,27,7,1,1,8.518237550421437,True,0.044718313135184096,0.5841652575918364,1.1334681524875723,8.518237550421437
5,0.1,10,24,8,8,38,29,7,1,1,8.541701373239922,True,0.044718313135184096,0.446955395010621,1.440718687609162,8.541701373239922
5,0.1,11,21,8,8,35,26,7,1,1,9.097836895826271,True,0.044718313135184096,0.4254727986344521,1.3969211840064688,9.097836895826271
5,0.1,12,22,8,8,36,27,7,1,1,10.617302478038125,True,0.044718313135184096,1.9876943801575617,3.2276814366776363,10.617302478038125
5,0.1,13,24,8,8,38,29,7,1,1,6.131808771778775,True,0.044718313135184096,0.6822406658664877,0.7476813669527044,6.131808771778775
5,0.1,14,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.1,15,23,8,8,37,28,7,1,1,10.20187917658004,True,0.044718313135184096,1.8737548352365885,4.166375444906038,10.20187917658004
5,0.1,16,23,8,8,37,28,7,1,1,7.922693014626133,True,0.044718313135184096,0.3550357180208817,3.486017268500294,7.922693014626133
5,0.1,17,23,8,8,36,27,7,1,1,9.809071524399343,True,0.044718313135184096,2.8326918346656766,4.112920957306878,9.809071524399343
5,0.1,18,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.1,19,24,8,8,38,29,7,1,1,6.161897689234679,True,0.044718313135184096,0.9766965966973888,1.9850144114735495,6.161897689234679
5,0.1,20,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.1,21,23,8,8,37,28,7,1,1,13.398228062501062,True,0.044718313135184096,1.6820922517306967,4.210424571115702,13.398228062501062
5,0.1,22,23,8,8,37,28,7,1,1,13.398228062501062,True,0.044718313135184096,1.6820922517306967,4.210424571115702,13.398228062501062
5,0.1,23,21,8,10,39,28,9,1,1,12.456745287220322,True,0.044718313135184096,0.5323864862333526,3.0607188056183583,12.456745287220322
5,0.1,24,23,8,8,37,28,7,1,1,12.320584925835533,True,0.044718313135184096,1.8532613612547946,4.3815936806398,12.320584925835533
5,0.1,25,24,8,10,42,31,9,1,1,8.099721854648946,True,0.044718313135184096,1.0136731659215505,2.021990980697711,8.099721854648946
5,0.1,26,22,8,8,36,27,7,1,1,6.647166648925195,True,0.044718313135184096,0.6009045673381537,1.0813307190813652,6.647166648925195
5,0.1,27,21,8,8,35,26,7,1,1,9.16919755582429,True,0.044718313135184096,0.344670337090596,0.9388039651254936,9.16919755582429
5,0.1,28,23,8,8,37,28,7,1,1,6.714073412161146,True,0.044718313135184096,1.6460015538370878,2.0990545494226054,6.714073412161146
5,0.1,29,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.2,0,25,8,8,39,30,7,1,1,8.36119486487946,True,0.044718313135184096,1.682330220207163,1.9982378482171512,8.36119486487946
5,0.2,1,19,8,8,33,24,7,1,1,9.186987257913318,True,0.044718313135184096,2.653136846388823,2.840183953927283,9.186987257913318
5,0.2,2,20,8,8,34,25,7,1,1,10.129693612609005,True,0.044718313135184096,0.6923197916562505,1.172745943399462,10.129693612609005
5,0.2,3,21,8,8,35,26,7,1,1,9.347369589150485,True,0.044718313135184096,1.4150740433097362,1.4423262708424258,9.347369589150485
5,0.2,4,19,8,8,32,23,7,1,1,6.978580041732781,True,0.044718313135184096,0.3678713541029111,1.4567475573044988,6.978580041732781
5,0.2,5,21,8,10,39,28,9,1,1,8.329190998273116,True,0.044718313135184096,0.6711000422946758,1.0076055373928865,8.329190998273116
5,0.2,6,23,8,8,37,28,7,1,1,8.341808236764201,True,0.044718313135184096,0.6822406658664877,1.1352936614520053,8.341808236764201
5,0.2,7,19,8,8,33,24,7,1,1,8.177775056361915,True,0.044718313135184096,0.7313031345714462,0.945575807141265,8.177775056361915
5,0.2,8,19,8,8,33,24,7,1,1,8.177775056361915,True,0.044718313135184096,0.7313031345714462,0.945575807141265,8.177775056361915
5,0.2,9,19,8,8,33,24,7,1,1,10.334139717074969,True,0.044718313135184096,2.15931859173221,4.537210985539417,10.334139717074969
5,0.2,10,22,8,8,35,26,7,1,1,9.482744031278767,True,0.044718313135184096,0.410064673741328,1.0332603384119596,9.482744031278767
5,0.2,11,19,8,8,33,24,7,1,1,12.45976480145406,True,0.044718313135184096,2.028361547044316,2.5329963214470728,12.45976480145406
5,0.2,12,19,8,10,37,26,9,1,1,10.640548413285492,True,0.044718313135184096,3.2032406461839233,3.417513318753742,10.640548413285492
5,0.2,13,20,8,8,34,25,7,1,1,8.446135618168801,True,0.044718313135184096,1.2032985868047743,1.230550814337464,8.446135618168801
5,0.2,14,21,8,8,35,26,7,1,1,9.843465409320576,True,0.044718313135184096,0.9499121288797892,1.0987522178604325,9.843465409320576
5,0.2,15,22,8,8,36,27,7,1,1,12.064928307954467,True,0.044718313135184096,0.9392365763854279,1.2894015615693735,12.064928307954467
5,0.2,16,22,8,8,36,27,7,1,1,7.023688993252417,True,0.044718313135184096,0.4631009263895606,0.6599836305445251,7.023688993252417
5,0.2,17,21,8,10,39,28,9,1,1,7.775623462670087,True,0.044718313135184096,0.8002546727707158,1.2806808245139274,7.775623462670087
5,0.2,18,23,8,8,37,28,7,1,1,8.967601919558206,True,0.044718313135184096,0.6183684036532179,1.8985975262944197,8.967601919558206
5,0.2,19,22,8,10,39,28,9,1,1,10.246876692706932,True,0.044718313135184096,0.7343232357588332,2.213179144768299,10.246876692706932
5,0.2,20,23,8,8,37,28,7,1,1,7.426819563491978,True,0.044718313135184096,0.6610071268902582,1.94123624953146,7.426819563491978
5,0.2,21,19,8,8,33,24,7,1,1,8.231588997873898,True,0.044718313135184096,0.5660255993873251,0.9161905845712708,8.231588997873898
5,0.2,22,19,8,8,33,24,7,1,1,8.231588997873898,True,0.044718313135184096,0.5660255993873251,0.9161905845712708,8.231588997873898
5,0.2,23,19,8,8,33,24,7,1,1,8.231588997873898,True,0.044718313135184096,0.5660255993873251,0.9161905845712708,8.231588997873898
5,0.2,24,19,8,8,32,23,7,1,1,8.86612513136832,True,0.044718313135184096,1.2093231818950796,3.7830849550184,8.86612513136832
5,0.2,25,21,8,8,35,26,7,1,1,5.744400984263828,True,0.044718313135184096,0.542313812421791,0.7505672642059241,5.744400984263828
5,0.2,26,21,8,8,35,26,7,1,1,8.731121615029215,True,0.044718313135184096,0.42320578973762396,1.3946541751096406,8.731121615029215
5,0.2,27,19,8,8,30,21,7,1,1,12.55623028642529,True,0.044718313135184096,2.9396848149829173,5.275657348725517,12.55623028642529
5,0.2,28,23,8,8,36,27,7,1,1,9.809071524399343,True,0.044718313135184096,2.8326918346656766,4.112920957306878,9.809071524399343
5,0.2,29,23,8,8,36,27,7,1,1,9.809071524399343,True,0.044718313135184096,2.8326918346656766,4.112920957306878,9.809071524399343
5,0.3,0,22,8,8,36,27,7,1,1,10.407989672676756,True,0.044718313135184096,0.7934941942316269,2.2723501032410924,10.407989672676756
5,0.3,1,17,8,8,31,22,7,1,1,8.592441055820366,True,0.044718313135184096,1.5984638094379902,3.93443634318059,8.592441055820366
5,0.3,2,19,8,8,33,24,7,1,1,7.2227063009628045,True,0.044718313135184096,1.066148782321359,1.0934010098540485,7.2227063009628045
5,0.3,3,20,8,8,34,25,7,1,1,7.993670954705313,True,0.044718313135184096,1.0741672597334366,1.2612143672718967,7.993670954705313
5,0.3,4,20,8,8,34,25,7,1,1,7.993670954705313,True,0.044718313135184096,1.0741672597334366,1.2612143672718967,7.993670954705313
5,0.3,5,20,8,8,34,25,7,1,1,7.993670954705313,True,0.044718313135184096,1.0741672597334366,1.2612143672718967,7.993670954705313
5,0.3,6,20,8,8,34,25,7,1,1,7.993670954705313,True,0.044718313135184096,1.0741672597334366,1.2612143672718967,7.993670954705313
5,0.3,7,18,8,8,32,23,7,1,1,8.053288892483591,True,0.044718313135184096,2.541146466810698,2.5848757331377223,8.053288892483591
5,0.3,8,18,8,8,32,23,7,1,1,8.053288892483591,True,0.044718313135184096,2.541146466810698,2.5848757331377223,8.053288892483591
5,0.3,9,18,8,8,32,23,7,1,1,8.053288892483591,True,0.044718313135184096,2.541146466810698,2.5848757331377223,8.053288892483591
5,0.3,10,19,8,8,33,24,7,1,1,12.45976480145406,True,0.044718313135184096,2.028361547044316,2.5329963214470728,12.45976480145406
5,0.3,11,19,8,8,33,24,7,1,1,12.45976480145406,True,0.044718313135184096,2.028361547044316,2.5329963214470728,12.45976480145406
5,0.3,12,18,8,8,32,23,7,1,1,14.492075743297976,True,0.044718313135184096,6.018487744345643,6.062217010672668,14.492075743297976
5,0.3,13,20,8,8,34,25,7,1,1,11.031887767365316,True,0.044718313135184096,0.7659264675412283,2.7349751695425155,11.031887767365316
5,0.3,14,20,8,8,34,25,7,1,1,11.031887767365316,True,0.044718313135184096,0.7659264675412283,2.7349751695425155,11.031887767365316
5,0.3,15,20,8,8,34,25,7,1,1,11.031887767365316,True,0.044718313135184096,0.7659264675412283,2.7349751695425155,11.031887767365316
5,0.3,16,20,8,8,34,25,7,1,1,11.031887767365316,True,0.044718313135184096,0.7659264675412283,2.7349751695425155,11.031887767365316
5,0.3,17,19,8,8,32,23,7,1,1,10.428517129957008,True,0.044718313135184096,1.2299186842107752,1.8531143488814068,10.428517129957008
5,0.3,18,18,8,10,36,25,9,1,1,13.30279722441284,True,0.044718313135184096,1.154858901109302,2.2437351043108897,13.30279722441284
5,0.3,19,16,8,8,29,20,7,1,1,7.56891296243399,True,0.044718313135184096,1.0761612000412544,1.2920570149744677,7.56891296243399
5,0.3,20,21,8,10,39,28,9,1,1,10.659728038072938,True,0.044718313135184096,0.6684299863862905,1.018594971570236,10.659728038072938
5,0.3,21,18,8,8,32,23,7,1,1,9.682241076164155,True,0.044718313135184096,0.4074365987614713,2.785328992568678,9.682241076164155
5,0.3,22,18,8,8,32,23,7,1,1,9.682241076164155,True,0.044718313135184096,0.4074365987614713,2.785328992568678,9.682241076164155
5,0.3,23,18,8,8,32,23,7,1,1,9.682241076164155,True,0.044718313135184096,0.4074365987614713,2.785328992568678,9.682241076164155
5,0.3,24,19,8,8,32,23,7,1,1,8.86612513136832,True,0.044718313135184096,1.2093231818950796,3.7830849550184,8.86612513136832
5,0.3,25,19,8,8,33,24,7,1,1,7.572518889921685,True,0.044718313135184096,0.7541708051223772,0.7814230326550669,7.572518889921685
5,0.3,26,18,8,8,32,23,7,1,1,9.289200403074215,True,0.044718313135184096,0.9149945926250591,1.2300728204662879,9.289200403074215
5,0.3,27,19,8,8,30,21,7,1,1,12.55623028642529,True,0.044718313135184096,2.9396848149829173,5.275657348725517,12.55623028642529
5,0.3,28,21,8,8,35,26,7,1,1,13.087517820105836,True,0.044718313135184096,0.5835077006902449,1.1328105955859809,13.087517820105836
5,0.3,29,21,8,8,35,26,7,1,1,13.087517820105836,True,0.044718313135184096,0.5835077006902449,1.1328105955859809,13.087517820105836
8,0.0,0,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,1,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,2,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,3,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,4,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,5,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,6,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,7,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,8,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,9,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,10,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,11,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,12,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,13,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,14,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,15,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,16,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,17,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,18,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,19,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,20,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,21,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,22,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,23,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,24,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,25,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,26,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,27,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,28,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.0,29,64,14,16,93,76,15,1,1,15.275190639145384,True,0.044718313135184096,1.6461011894999498,3.1592412988467418,15.275190639145384
8,0.1,0,61,14,14,87,72,13,1,1,18.198710746078063,True,0.044718313135184096,0.9707280843526584,3.0233994501470978,18.198710746078063
8,0.1,1,56,14,14,82,67,13,1,1,21.684408629728548,True,0.044718313135184096,1.5214017738911512,2.2133774148710628,21.684408629728548
8,0.1,2,59,14,16,89,72,15,1,1,15.51556192646206,True,0.044718313135184096,0.869868616203974,0.9991554550504996,15.51556192646206
8,0.1,3,59,14,14,85,70,13,1,1,14.547680383656026,True,0.044718313135184096,0.651383146281762,0.7814808986543328,14.547680383656026
8,0.1,4,59,14,16,89,72,15,1,1,13.704748042674378,True,0.044718313135184096,1.1004932583847047,1.1550028296627715,13.704748042674378
8,0.1,5,57,14,14,83,68,13,1,1,27.40762764416872,True,0.044718313135184096,0.9505846210979639,8.41713779867708,27.40762764416872
8,0.1,6,58,14,16,87,70,15,1,1,24.679481554989852,True,0.044718313135184096,1.4499481296774561,3.328316571818368,24.679481554989852
8,0.1,7,55,14,14,81,66,13,1,1,18.07976897439086,True,0.044718313135184096,1.4495952763606685,2.2825443235537937,18.07976897439086
8,0.1,8,57,14,14,83,68,13,1,1,14.630665705190447,True,0.044718313135184096,1.2992084969672142,1.5703471035351084,14.630665705190447
8,0.1,9,53,14,14,79,64,13,1,1,16.563918242917683,True,0.044718313135184096,3.28201138535341,3.609513427630754,16.563918242917683
8,0.1,10,58,14,14,83,68,13,1,1,19.360745137931044,True,0.044718313135184096,1.3826711957986146,5.321205419204006,19.360745137931044
8,0.1,11,54,14,14,80,65,13,1,1,14.184782657585004,True,0.044718313135184096,1.0842365325520167,1.1135846280517592,14.184782657585004
8,0.1,12,55,14,16,85,68,15,1,1,24.370541110821534,True,0.044718313135184096,1.670523050497795,1.7619501559239494,24.370541110821534
8,0.1,13,62,14,14,87,72,13,1,1,15.648114788196999,True,0.044718313135184096,0.7320935338911825,1.1630640712150093,15.648114788196999
8,0.1,14,59,14,14,85,70,13,1,1,16.2734998079085,True,0.044718313135184096,1.3032769597861031,3.973850489783234,16.2734998079085
8,0.1,15,58,14,14,84,69,13,1,1,18.816091587217162,True,0.044718313135184096,1.9247105575185102,5.8632447809239014,18.816091587217162
8,0.1,16,58,14,14,84,69,13,1,1,13.486044491392557,True,0.044718313135184096,1.5545704520474868,2.681100673775166,13.486044491392557
8,0.1,17,59,14,14,85,70,13,1,1,18.034107261209982,True,0.044718313135184096,0.7666885224124833,0.8967862747850541,18.034107261209982
8,0.1,18,61,14,14,87,72,13,1,1,12.823809444315028,True,0.044718313135184096,0.7216377038806572,0.8581070754729889,12.823809444315028
8,0.1,19,60,14,16,90,73,15,1,1,21.189770507953128,True,0.044718313135184096,0.8026541702351102,3.260099920905799,21.189770507953128
8,0.1,20,59,14,18,93,74,17,1,1,22.655737585283617,True,0.044718313135184096,0.98865970226047,1.1187574546330408,22.655737585283617
8,0.1,21,57,14,14,83,68,13,1,1,17.178276376727126,True,0.044718313135184096,1.1834448096758996,1.800781555015812,17.178276376727126
8,0.1,22,59,14,14,85,70,13,1,1,23.826306544373125,True,0.044718313135184096,1.2746678974959256,8.741221075075043,23.826306544373125
8,0.1,23,57,14,14,83,68,13,1,1,10.588406717660954,True,0.044718313135184096,0.760680739094359,1.2086106045909903,10.588406717660954
8,0.1,24,59,14,14,85,70,13,1,1,13.506082827079807,True,0.044718313135184096,0.5923144737784534,0.7224122261510242,13.506082827079807
8,0.1,25,56,14,14,82,67,13,1,1,19.491616134774834,True,0.044718313135184096,0.7636133014062569,1.4555889423861685,19.491616134774834
8,0.1,26,54,14,14,80,65,13,1,1,19.783348862939047,True,0.044718313135184096,3.0890129478101174,3.9219619950032425,19.783348862939047
8,0.1,27,57,14,14,78,63,13,1,1,15.253117724643745,True,0.044718313135184096,1.3764479241866363,1.8724338505498266,15.253117724643745
8,0.1,28,59,14,14,85,70,13,1,1,14.825082643421029,True,0.044718313135184096,0.8094835531484514,0.8639931244265181,14.825082643421029
8,0.1,29,61,14,14,87,72,13,1,1,15.56865422509125,True,0.044718313135184096,0.8230319945531468,1.4212261618215987,15.56865422509125
8,0.2,0,58,14,14,84,69,13,1,1,23.060717573103247,True,0.044718313135184096,1.164389182192542,3.0427576243334533,23.060717573103247
8,0.2,1,52,14,14,78,63,13,1,1,17.199760771508373,True,0.044718313135184096,0.959775619536864,1.4258732205281401,17.199760771508373
8,0.2,2,55,14,14,81,66,13,1,1,12.629170837563112,True,0.044718313135184096,0.9156221661342386,1.6075978071141503,12.629170837563112
8,0.2,3,56,14,16,85,68,15,1,1,18.749008900294957,True,0.044718313135184096,2.542694617594721,2.6727923699672917,18.749008900294957
8,0.2,4,51,14,14,77,62,13,1,1,13.124267536516236,True,0.044718313135184096,0.8310645457417936,1.4676152629168941,13.124267536516236
8,0.2,5,51,14,14,77,62,13,1,1,19.38530645388812,True,0.044718313135184096,2.1284709442855108,2.132357105397375,19.38530645388812
8,0.2,6,53,14,14,79,64,13,1,1,15.660009446180528,True,0.044718313135184096,1.2677519344601569,1.5952539767375011,15.660009446180528
8,0.2,7,48,14,14,73,58,13,1,1,13.20871584474375,True,0.044718313135184096,1.206653435176792,1.3144358996056535,13.20871584474375
8,0.2,8,49,14,14,72,57,13,1,1,17.042262889284206,True,0.044718313135184096,0.7048810476384813,1.241732438952594,17.042262889284206
8,0.2,9,51,14,14,77,62,13,1,1,16.141566973845226,True,0.044718313135184096,3.15839860518882,4.020769573717464,16.141566973845226
8,0.2,10,51,14,14,77,62,13,1,1,16.141566973845226,True,0.044718313135184096,3.15839860518882,4.020769573717464,16.141566973845226
8,0.2,11,51,14,14,77,62,13,1,1,9.925371027751025,True,0.044718313135184096,1.2530844832194978,1.486178167878653,9.925371027751025
8,0.2,12,47,14,14,72,57,13,1,1,14.043114031188413,True,0.044718313135184096,0.9981060933140355,2.212839884297244,14.043114031188413
8,0.2,13,53,14,16,83,66,15,1,1,15.695086583423105,True,0.044718313135184096,1.0797904849557238,1.4629408751426636,15.695086583423105
8,0.2,14,49,14,16,78,61,15,1,1,15.159660360460556,True,0.044718313135184096,2.479715842825942,3.397506436079049,15.159660360460556
8,0.2,15,53,14,14,79,64,13,1,1,11.788739243446068,True,0.044718313135184096,1.5223072396200976,2.312574082186037,11.788739243446068
8,0.2,16,55,14,16,84,67,15,1,1,17.984890014301715,True,0.044718313135184096,1.32067929261768,1.7038296828046198,17.984890014301715
8,0.2,17,54,14,14,80,65,13,1,1,17.92450558867496,True,0.044718313135184096,3.0056162508563227,3.838565298049448,17.92450558867496
8,0.2,18,53,14,14,77,62,13,1,1,14.148173442807696,True,0.044718313135184096,1.004166935356296,2.325328489639313,14.148173442807696
8,0.2,19,53,14,14,79,64,13,1,1,26.685218512870872,True,0.044718313135184096,3.495265122554591,3.6451817925251393,26.685218512870872
8,0.2,20,50,14,18,77,58,17,1,1,20.760874146263525,True,0.044718313135184096,1.214614080070702,2.1418851228672557,20.760874146263525
8,0.2,21,51,14,14,77,62,13,1,1,19.800545629267038,True,0.044718313135184096,1.052643813394716,3.263113548682947,19.800545629267038
8,0.2,22,53,14,16,83,66,15,1,1,14.219250817537668,True,0.044718313135184096,0.6600876638595529,1.2819001004945885,14.219250817537668
8,0.2,23,50,16,18,84,65,17,1,1,27.74969971748888,True,0.044718313135184096,3.9345630966754586,3.963911192175201,27.74969971748888
8,0.2,24,51,14,14,77,62,13,1,1,16.15193194156065,True,0.044718313135184096,1.7091615092681058,2.5715324777967505,16.15193194156065
8,0.2,25,48,14,16,76,59,15,1,1,23.120613606828133,True,0.044718313135184096,1.0890369674342408,1.5114875169347026,23.120613606828133
8,0.2,26,51,14,14,77,62,13,1,1,18.58832071753465,True,0.044718313135184096,3.4699210999123458,3.4992691954120883,18.58832071753465
8,0.2,27,45,14,14,70,55,13,1,1,14.248184840581828,True,0.044718313135184096,1.7184034276263993,2.645674470422953,14.248184840581828
8,0.2,28,45,14,14,70,55,13,1,1,14.248184840581828,True,0.044718313135184096,1.7184034276263993,2.645674470422953,14.248184840581828
8,0.2,29,56,14,14,82,67,13,1,1,18.140110070751735,True,0.044718313135184096,1.458178670071898,1.5496057754980523,18.140110070751735
8,0.3,0,52,14,14,78,63,13,1,1,7.500344765476009,True,0.044718313135184096,1.6676704372035693,1.671556598315434,7.500344765476009
8,0.3,1,53,14,16,83,66,15,1,1,11.40133641205833,True,0.044718313135184096,1.5668469246931562,1.6141314989349955,11.40133641205833
8,0.3,2,53,14,16,83,66,15,1,1,11.40133641205833,True,0.044718313135184096,1.5668469246931562,1.6141314989349955,11.40133641205833
8,0.3,3,44,14,16,70,53,15,1,1,15.480227756005043,True,0.044718313135184096,1.159398134339732,1.2487239077628751,15.480227756005043
8,0.3,4,44,14,16,70,53,15,1,1,15.480227756005043,True,0.044718313135184096,1.159398134339732,1.2487239077628751,15.480227756005043
8,0.3,5,43,18,20,74,53,19,1,1,29.420949377814022,True,0.044718313135184096,2.354420728175349,2.788230705434085,29.420949377814022
8,0.3,6,47,14,14,73,58,13,1,1,19.13804971428629,True,0.044718313135184096,1.2304494000681403,1.8157296698100933,19.13804971428629
8,0.3,7,46,14,14,72,57,13,1,1,17.161936996353187,True,0.044718313135184096,1.7842032348394383,3.258026611057086,17.161936996353187
8,0.3,8,46,14,14,72,57,13,1,1,17.161936996353187,True,0.044718313135184096,1.7842032348394383,3.258026611057086,17.161936996353187
8,0.3,9,46,14,14,72,57,13,1,1,17.161936996353187,True,0.044718313135184096,1.7842032348394383,3.258026611057086,17.161936996353187
8,0.3,10,46,14,14,72,57,13,1,1,17.161936996353187,True,0.044718313135184096,1.7842032348394383,3.258026611057086,17.161936996353187
8,0.3,11,45,14,14,59,44,13,1,1,15.134632098160067,True,0.044718313135184096,1.7348659565970106,2.0507735846069988,15.134632098160067
8,0.3,12,45,14,18,78,59,17,1,1,19.157660317569178,True,0.044718313135184096,1.373129197206815,2.152157079474526,19.157660317569178
8,0.3,13,42,14,16,69,52,15,1,1,17.057260234553137,True,0.044718313135184096,3.164607595659029,3.1751395114569787,17.057260234553137
8,0.3,14,42,14,16,69,52,15,1,1,17.057260234553137,True,0.044718313135184096,3.164607595659029,3.1751395114569787,17.057260234553137
